연도,월,시도 명,시군구 명,읍면동 명,동리 명,측정소 명,수온,수소이온농도,용존산소,생화학적 산소요구량,화학적 산소요구량,부유물질,총질소,총인
2012,10,전라북도,정읍시,신태인읍,,동진강2,18.8,7.8,9.9,2.5,4.2,18.2,2.382,0.096
2012,10,전라북도,정읍시,신태인읍,구석리,용호천,20.0,7.6,8.0,3.8,4.8,15.6,2.821,0.059
2012,10,전라북도,정읍시,옹동면,산성리,동진강1,19.7,7.6,11.1,2.5,3.2,0.5,2.120,0.032
2012,10,전라북도,김제시,성덕면,남포리,신평천,19.8,9.2,14.6,3.5,16.5,41.8,4.820,0.377
2012,10,전라북도,김제시,죽산면,대창리,원평천3,17.5,7.8,9.4,4.0,10.2,82.6,2.791,0.165
2012,10,전라북도,김제시,봉남면,용신리,원평천1,19.3,8.9,12.3,3.3,8.5,24.3,3.719,0.120
2012,10,전라북도,김제시,죽산면,죽산리,원평천2,20.3,8.2,8.4,2.7,7.5,47.1,1.898,0.114
2012,10,전라북도,정읍시,공평동,,정읍천3,20.0,7.1,7.2,1.2,3.6,6.0,2.699,0.038
2012,10,전라북도,정읍시,송산동,,정읍천1,20.0,7.5,7.8,0.8,2.2,3.0,1.546,0.008
2012,10,전라북도,정읍시,연지동,,정읍천2,21.0,8.4,10.5,0.9,2.8,1.8,3.221,0.039
2012,10,전라북도,정읍시,이평면,하송리,정읍천4,18.8,8.3,9.8,1.1,5.7,14.7,3.170,0.130
2012,10,전라북도,정읍시,하모동,,천원천,21.0,7.3,8.0,1.0,3.2,5.8,2.563,0.029
2012,10,전라북도,김제시,백구면,마산리,마산천,17.0,8.6,12.5,4.6,12.6,19.1,8.090,0.201
2012,10,전라북도,완주군,삼례읍,,삼례,20.7,8.2,10.7,2.2,4.9,4.2,2.043,0.008
2012,10,전라북도,익산시,춘포면,인수리,익산천1,22.3,8.0,13.6,5.7,10.6,10.6,3.724,0.230
2012,10,전라북도,익산시,춘포면,인수리,익산천2,22.1,7.9,11.2,12.9,22.9,5.6,25.789,2.219
2012,10,전라북도,군산시,대야면,광교리,탑천,17.2,7.8,8.9,4.2,8.9,22.1,5.078,0.209
2012,10,전라북도,김제시,백구면,백구리,김제,16.9,7.5,10.3,2.5,8.7,6.8,3.700,0.233
2012,10,전라북도,김제시,백구면,월봉리,용암천,22.6,8.7,10.9,7.2,17.8,35.4,5.257,0.199
2012,10,전라북도,전주시완산구,서신동,,삼천3,21.0,7.3,7.9,1.8,5.0,7.4,3.203,0.051
2012,10,전라북도,전주시완산구,평화동3가,,삼천1,20.0,7.2,7.5,1.2,3.0,4.0,2.848,0.026
2012,10,전라북도,전주시완산구,효자동2가,,삼천2,21.0,7.5,9.0,1.4,4.2,4.8,3.287,0.055
2012,10,전라북도,완주군,소양면,황운리,소양천1,18.0,7.0,7.9,0.7,1.9,2.2,2.895,0.035
2012,10,전라북도,완주군,용진읍,상운리,소양천2,17.0,7.5,7.8,1.0,2.7,1.8,4.592,0.030
2012,10,전라북도,익산시,춘포면,용연리,익산천3,21.0,7.6,8.3,20.5,30.2,12.6,15.324,1.573
2012,10,전라북도,전주시덕진구,고랑동,,전주천7,20.4,7.1,6.1,6.6,18.6,9.0,5.841,0.402
2012,10,전라북도,전주시덕진구,전미동1가,,전주,16.2,8.0,10.1,1.2,5.0,4.5,2.059,0.070
2012,10,전라북도,전주시완산구,대성동,,전주천1,18.0,7.2,9.3,0.6,1.8,1.6,2.200,0.020
2012,10,전라북도,완주군,고산면,읍내리,고산,20.7,8.5,10.6,1.4,3.2,2.2,1.595,0.006
2012,10,전라북도,무주군,무주읍,대차리,무주남대천2,18.5,8.2,11.1,1.0,2.7,0.5,2.128,0.020
2012,10,전라북도,무주군,무주읍,읍내리,무주남대천1,19.5,8.0,12.5,1.1,2.5,1.2,2.354,0.009
2012,10,전라북도,무주군,무주읍,읍내리,무주남대천3,13.5,8.6,12.1,0.8,3.5,1.5,2.379,0.015
2012,10,전라북도,부안군,상서면,청림리,백천내,19.0,6.6,6.7,0.8,2.3,1.8,0.829,0.019
2012,10,전라북도,무주군,안성면,진도리,구량천,11.7,8.0,12.9,0.7,3.8,1.2,2.812,0.021
2012,10,전라북도,진안군,정천면,월평리,정자천,14.8,8.1,11.7,0.7,3.4,1.5,2.224,0.015
2012,10,전라북도,진안군,진안읍,운산리,진안천,18.0,8.5,9.8,0.7,2.2,0.6,3.065,0.058
2012,10,전라북도,진안군,진안읍,가막리,가막,13.7,8.3,13.0,1.0,4.5,2.8,2.879,0.031
2012,10,전라북도,무주군,무주읍,용포리,용포,18.8,8.9,12.1,0.7,3.6,0.4,1.437,0.010
2012,10,전라북도,진안군,용담면,송풍리,용담,17.1,7.6,10.8,0.9,4.9,2.3,1.749,0.028
2012,10,전라북도,남원시,운봉읍,,람천2,17.3,9.5,11.0,2.2,3.3,1.7,2.143,0.035
2012,10,전라북도,남원시,인월면,중군리,람천1,17.7,9.1,11.6,2.1,4.2,2.0,2.632,0.025
2012,10,전라북도,임실군,관촌면,방수리,관촌,16.7,7.3,10.3,0.9,3.1,2.3,1.755,0.018
2012,10,전라북도,임실군,운암면,학암리,운암,20.0,8.3,10.8,2.1,5.3,6.0,1.445,0.070
2012,10,전라북도,정읍시,산내면,매죽리,추령천,18.0,7.6,10.4,0.7,3.0,0.9,1.909,0.010
2012,10,전라북도,임실군,강진면,용수리,임실,17.4,7.7,10.8,0.9,4.1,1.6,1.241,0.011
2012,10,전라북도,순창군,동계면,구미리,동계,19.3,8.5,10.2,2.4,2.7,0.3,1.247,0.029
2012,10,전라북도,순창군,구림면,안정리,치천,17.0,7.7,10.6,0.9,3.0,0.9,1.433,0.013
2012,10,전라북도,남원시,대강면,풍산리,수홍천,15.7,7.4,10.5,0.8,2.7,0.9,2.838,0.026
2012,10,전라북도,순창군,유등면,유촌리,옥택천,15.1,7.4,10.6,0.9,3.2,2.9,1.642,0.019
2012,10,전라북도,순창군,적성면,고원리,적성,18.0,8.2,9.9,2.2,3.1,0.9,1.565,0.011
2012,10,전라북도,남원시,금지면,귀석리,남원,20.0,8.6,10.5,1.6,2.8,0.4,1.656,0.025
2012,10,전라북도,남원시,대강면,월탄리,대강,17.4,7.3,11.1,1.4,4.4,4.2,1.732,0.038
2012,10,전라북도,장수군,산서면,사상리,오수천1,14.7,7.1,10.9,0.7,3.1,4.0,2.306,0.030
2012,10,전라북도,남원시,덕과면,사율리,율천,17.8,7.2,10.9,0.9,4.1,3.3,1.460,0.043
2012,10,전라북도,남원시,사매면,서도리,월평천,15.5,7.1,12.0,0.7,3.6,3.5,2.646,0.026
2012,10,전라북도,순창군,동계면,서호리,오수천2,17.8,7.7,12.0,1.1,4.0,2.2,1.691,0.023
2012,10,전라북도,임실군,삼계면,후천리,후곡천,15.9,7.4,11.0,0.6,3.0,1.0,1.767,0.028
2012,10,전라북도,남원시,산동면,월석리,요천1,15.4,6.7,11.7,0.7,2.8,0.8,1.388,0.009
2012,10,전라북도,남원시,금지면,창산리,요천2,18.5,8.4,10.5,1.6,3.0,0.2,2.411,0.017
2012,10,전라북도,남원시,송동면,세전리,요천3,18.6,6.9,12.2,0.9,3.8,2.8,1.977,0.031
2012,10,전라북도,고창군,아산면,구암리,주진천1,14.6,7.9,11.5,3.2,4.5,4.3,3.174,0.099
2012,10,전라북도,고창군,아산면,반암리,주진천2,13.8,7.7,10.5,4.1,5.0,23.2,2.991,0.126
2012,11,전라북도,익산시,성당면,부곡리,산북천,8.9,7.9,11.3,4.3,12.5,52.3,5.243,0.325
2012,11,전라북도,익산시,망성면,무형리,마산천,8.1,7.6,15.2,1.2,5.3,7.1,5.301,0.106
2012,11,전라북도,부안군,동진면,하장리,고부천2,11.1,7.7,10.8,4.2,8.2,66.2,3.599,0.211
2012,11,전라북도,부안군,동진면,하장리,고부천3,9.5,7.7,10.9,3.3,9.8,63.8,4.470,0.214
2012,11,전라북도,정읍시,영원면,앵성리,고부천1,12.3,7.8,11.3,3.7,7.5,36.2,4.167,0.124
2012,11,전라북도,김제시,부량면,옥정리,동진강3,9.8,7.9,11.3,1.2,5.2,12.3,3.464,0.103
2012,11,전라북도,정읍시,신태인읍,,동진강2,12.9,7.5,11.9,2.0,4.3,5.2,3.007,0.097
2012,11,전라북도,정읍시,신태인읍,구석리,용호천,11.0,7.0,8.2,1.3,3.6,23.0,3.725,0.089
2012,11,전라북도,정읍시,옹동면,산성리,동진강1,13.8,7.7,11.6,2.0,2.7,0.4,2.429,0.053
2012,11,전라북도,김제시,성덕면,남포리,신평천,12.0,8.7,14.6,8.3,18.4,33.3,5.211,0.101
2012,11,전라북도,김제시,죽산면,대창리,원평천3,9.7,8.0,11.3,3.1,8.4,59.5,3.994,0.169
2012,11,전라북도,김제시,봉남면,용신리,원평천1,14.2,8.5,12.9,4.9,10.3,154.4,4.210,0.325
2012,11,전라북도,김제시,죽산면,죽산리,원평천2,11.6,7.8,11.2,3.2,9.3,61.1,3.342,0.190
2012,11,전라북도,정읍시,공평동,,정읍천3,12.0,7.3,7.9,0.9,2.8,4.2,2.432,0.070
2012,11,전라북도,정읍시,송산동,,정읍천1,13.0,8.8,8.1,0.9,2.6,0.8,1.566,0.048
2012,11,전라북도,정읍시,연지동,,정읍천2,12.0,7.7,8.0,4.9,5.0,3.8,3.605,0.115
2012,11,전라북도,정읍시,이평면,하송리,정읍천4,12.1,7.6,12.0,1.4,6.0,7.3,4.861,0.129
2012,11,전라북도,정읍시,하모동,,천원천,12.0,7.4,8.1,1.0,3.0,5.5,2.515,0.074
2012,11,전라북도,김제시,백구면,마산리,마산천,12.0,8.2,10.6,6.1,9.5,26.3,12.810,0.179
2012,11,전라북도,완주군,삼례읍,,삼례,15.3,7.5,11.0,2.5,7.2,4.8,2.275,0.067
2012,11,전라북도,익산시,춘포면,인수리,익산천1,13.6,7.7,12.8,9.7,11.4,4.6,3.279,0.239
2012,11,전라북도,익산시,춘포면,인수리,익산천2,13.7,7.9,11.6,22.6,26.5,10.2,22.127,1.733
2012,11,전라북도,군산시,대야면,광교리,탑천,10.2,8.0,9.6,3.9,8.1,25.4,6.199,0.225
2012,11,전라북도,김제시,백구면,백구리,김제,10.6,7.4,10.5,2.8,8.5,8.3,3.908,0.256
2012,11,전라북도,김제시,백구면,월봉리,용암천,13.3,7.8,12.8,8.7,14.3,22.1,12.249,0.249
2012,11,전라북도,전주시완산구,서신동,,삼천3,12.0,7.2,5.9,1.5,4.4,8.2,2.137,0.088
2012,11,전라북도,전주시완산구,평화동3가,,삼천1,12.0,7.4,7.8,1.2,3.0,2.8,1.870,0.048
2012,11,전라북도,전주시완산구,효자동2가,,삼천2,12.0,7.4,8.0,1.2,4.4,2.4,2.235,0.074
2012,11,전라북도,완주군,소양면,황운리,소양천1,11.0,7.5,9.3,0.5,1.4,0.6,2.965,0.040
2012,11,전라북도,완주군,용진읍,상운리,소양천2,10.0,7.4,8.2,0.8,2.0,6.6,3.839,0.062
2012,11,전라북도,익산시,춘포면,용연리,익산천3,13.0,7.8,8.7,23.7,31.0,7.5,27.674,2.149
2012,11,전라북도,전주시덕진구,고랑동,,전주천7,14.5,7.1,6.7,5.8,17.4,7.3,4.944,0.518
2012,11,전라북도,전주시덕진구,전미동1가,,전주,9.4,7.7,12.4,1.0,4.2,4.2,2.312,0.073
2012,11,전라북도,전주시완산구,대성동,,전주천1,11.0,7.8,8.2,0.3,1.0,0.2,2.223,0.046
